id,rating_1,rating_2,condition,mode,condition_mode,station,transcription
7,3,1,Blob,Hybrid,BlobHybrid,2,im letzten raum sollte ich fünf bis sechs rote würfel einsammeln und siehin eine blaue kiste tun  dafür habe ich als ersts den arbeiter zu einer blauen säule bewegt wo ein roter würfel drauch stand wenn an in die erste e person perspektive zurück gewechselt und habe den würfel genommen wen an wieder in die  dritte person perspektive gewechselt um den avatar aben zu der blauen kiste zu bringen habe dann da den würfel in der ersten person perspektive reingeschmessen als nächstes e habe ich dann den roten würfel hinter der schwarzen rundrunter fahnensalesie geholt in dem ich mit dem abata in der dritten person perspektive dorthingegangen bin dann in der ersten person perspektive den knoff betätigt habe und den würfel herausgeholt habe dann min ich wieder in die dritte person perspektive gewechselt um den würf l  zu der blauen kiste zu bringen und hidaen der ersten person perspektivereinzuschmeissen dann er habe ich den würfel unter der  kiste geholt indem ich in der dritten persn perspektive zu der kiste gegangen bin e die vom  würfel weggehoben habe in der ersten person perspektive und diesen aufgehoben habe und dan in der dritten persn perspektive zu der kiste gebracht und denanda in der ersten person perspektivereingeschmessen habe und  als nächstes habe ich den würfel hinter der schwarzen glasscheibe im bücherregal geholt in dem ich da in der dritten person perspektive hingegangen bin in die erste person perspektive gewechselt habe um die bücher zur seite zu schieben den  würf herauszuholen und ann e als ich in die dritte p erson perspektiver gewechselt habe es mir de bvorunter gefallen da musste ich wieder in die erste persn perspektive wechseln um den würfel erneut aufzuheben benn ein in der dritten person perspektiver zu der blauen kiste gegangen und habe ihn darein geschmossen in der ersten person perspektive damit ich in der dritten person perspektive zudem wüfür gegangen er unter dem arm eingekämpft war habe in der ersten person perspektive den arm gelöst und den würfen herausgeholt bin ann wieder in die dritte person perspektive gewechselt um den avarta zur kiste zu bewegen und habe dann dort den roten würfel er in der ersten person perspektive in die blaue kiste geworfen
7,1,1,Blob,Firstperson,BlobFirstperson,3,für diesen parkur musste ich erst so flussmässige steine erwischen die  ersten einrichtung gegangen sind und dann in die andere richtung er u den fluss zu überwinden dann er musstdu ich einen aufzug nehmen r und oben angekommen musste ich einmal er durch ich glaub eine strömung warten ewar dann in einem er in einer kleinen kabine die sich so um eine achsel gedreht hat e und mich auf die anderer seite befördert hat und dann das letzte element konnte ich nicht so gut identifizieren was dar passiertes weil alles sehr stark geruckelt hat er aber da es irgendwie auch eine leistungruntergegang und als sie dann unten war konnte ich e ja durch und dann wieder zu einem aufzug der mich runter gefahren hat a und von daos ich dann hier in dent speicherum gekommen binen
7,1,3,Blob,Hybrid,BlobHybrid,0,ich müsste zunächst in die erdritte personsicht wechseln um zu einer markierten stelle auf den boden zugehen dann wieder in die erste person wechseln um einen würfel aufzuheben den dann in der dritten person zu einem kobbringen zu einer kiste bringen dawieder n die erste person wechseln um den erwüffel in die in die kiste zu schmeisen und dann wieder in die dritte person wechseln um e in den datensicherungsraum zugelangen
7,1,1,Blob,Hybrid,BlobHybrid,3,e diesmal sollte ich den abatar wieder durch einen parkurbewegen em der wieder aus diesen e ja sich bewegenden stein  bestand also der erweiter dann erst auf  einsteinen gen musste werden der vorbeig flossen es dann den stein wechseln um dannhalt auf die andere seite zu gelangen dann muss sich den abata in der dritten person perspektiver e in den farrstuhl bewegen in die erste person perspektive wechseln um den  mit de fahrstuhl zu fahren dnn willder in die dritte person perspektive zu wechseln um auf ein e feld zu treten was m e ja eine gerade strecke lank gefahren ist dann dort in eine kleine kabine ersteigen die sich um eine achse gedreht hat erdiemich au f die andere seite befördert hat e dann da den avata noch über ein strecke die komisch geruckelt hat und wo am ende  eine bei ihre runtergefahren ist den e das musste der abata überqueren  dann habe ich jedoch in den aufstuhl geführt ehaben die erste person perspektive gewechselt nenn runtergefahren und dann den abata von daaus nach in den datensicherungsraum gefördert
7,3,3,Blob,Hybrid,BlobHybrid,4,ich müsste zuerst in  die dritte persn perspektive wechseln um den avata die  treppe hoch zulenken e und  dann über das gebäude auf der einern seite über die spirale wiederunter zulenken e und zu den em zu dem aufzug zu führen dann musste ich in die erste person perspektive wechseln um den hebel zu bedienen um mit dem aufzug nach oben zu fahren dann wieder in die dritte person wechseln um den avata zum aufzug zu führen dort in die erste person perspektive wechseln den hebel bedienen und runterfahren  dann wieder in die dritte person e wechseln um in den datensicherungsraum zu gelangen
7,1,3,Blob,Firstperson,BlobFirstperson,0,erst bin ich zu einer markierung gegangen dann bin ich zu einem würfel auf einem tisch gegangen habe e den würfel aufgehoben und  den zu einer weiteren markierung vor einer kiste gee bracht und er den würfel in die käste fallen lassen
7,3,3,Blob,Hybrid,BlobHybrid,1,ich musste den avata über den geschlängelten pfad durch den garten führen de der sich ja durch den garten gewunntn ag und e ja musste dafür teilweise um den abatar strum herum rotieren um nur bessere perspektive zu haben wie er sich jetzt als nächstes bewegen soll
8,0,3,Avatar,Firstperson,AvatarFirstperson,4,also in dem pakur hat sich es schon sehr vür besser angefühlt einer elgo perspektive aber truckeln nervdvoll wjeder vor auch ansonsten ja das drehen gerade es hals so so grobenschritten aber schlecht wird mal da von nich oder übel sun bischon anstrengt
8,1,3,Avatar,Hybrid,AvatarHybrid,0,ich habe einen würfel aufgehoben
8,1,1,Avatar,Hybrid,AvatarHybrid,2,ich hab würfel gesammelt
8,1,1,Avatar,Firstperson,AvatarFirstperson,0,also ich finde das navigieren in der ego perspektive viel intuitiver awerch find die schrittweiten sind viel zu gröss alles viel zu rücklich und das ist dan jas fühlt sich weinicht smuth genug an das also ja wiel sc komischon und ein bisschen ärgert sein wenn man nich so präzise steuern kann wie man sich steuern möchte
8,3,0,Avatar,Firstperson,AvatarFirstperson,3,a also war es soweit in ordnung des nur schlecht gewornen einmal bei dem wackeln und bei dem rumfahren um diese dieses zentrifugenartige ding swar auch nur weil es wiederso guckardig war manses gefühl hat dass die einzelnen frame so nachladen oder altes sond s in verzögert ist a könno so bis hin übelkeit gab bis den kopfdruck unc ja vielleicht hat dich feuerers essensällen es heire vielleicht gehäufen  nich schon hunger
8,1,1,Avatar,Firstperson,AvatarFirstperson,1,ja ichselbe wie ebendas drehen dassin wischen herr eigentlich auchn nicht schlimm eicig
8,1,1,Avatar,Hybrid,AvatarHybrid,1,ich bin einem vorgegebenen weg gefolgt und fans heswarh hat sichs angefühlt als wir es
8,1,1,Avatar,Hybrid,AvatarHybrid,3,also ich bin der durchgelaufen und es sun bisschen unwohl sei et aufgekommen aber das liegt er darin das die frameray zu geringes und dass mein unsemission die orientierung verliert
8,1,1,Avatar,Hybrid,AvatarHybrid,4,al solch bennen aufzug gegangen habt dort den hebel gedrückt um nach umzufahren denn dann in den anderen aufzug gegangen den hevel g untergedrückt um nach unten zufahren wen wir aus dem aufzug raaus or dann stand ich schon hier min war nicht schwindlig oder so seit man sehr aggeruckelt und es is vielleichnässien ansträngt
9,0,0,Blob,Hybrid,BlobHybrid,4,ja also es wahr eigentlich einfach es war nicht so wirklich anders zu dem label von davor und vielmehr gibts as weilich nicht zu sagen
9,0,0,Blob,Firstperson,BlobFirstperson,2,das gingt schon mal einfachreits zum letzte mau arscheinlich ar firman das alles schuen kannte ond die bückennüsnung wird die see a jeden fall aber j  fallesche nou mehr als vebletzmer
9,3,0,Blob,Firstperson,BlobFirstperson,1,ja wie bei dem ersten tun ist es doch noch einfach awenn man das jets  durchläuft indem man selbst sieht aus der ichwilsfuktive womann steht anstatt das vonaussen zu betrachten weil man dann vom winkel nicht so genau einscätzen kann um wie vir grad man jetzt gedreht werden muss um gerade auszulaufen ad das täts vor den joiztex so ist dass man ehe einfach genau das erreicht was  benötigt wird um da legal auszugehen
9,0,3,Blob,Firstperson,BlobFirstperson,0,   
9,1,0,Blob,Firstperson,BlobFirstperson,3,also ich wurde leide haraus gkatapotiert wortwörtlich a bei vor dem carussel noch also habe ich den rest nicht gemacht vorher war das re
9,0,3,Blob,Hybrid,BlobHybrid,3,küh
9,1,3,Blob,Hybrid,BlobHybrid,1,ja also das hat einwannfreige klaftig ab bei m letzten aus führ sehen die audioris gibt und e dazu wäre noch zu sagen dass ich es dort geschafft habe bei dem gleich für seine man kann carossell sagen im aus dem  aus dem lippel auszusteigen wozulanden wo man
9,0,1,Blob,Hybrid,BlobHybrid,2,ja also derpakul war allewenig sehr erfolgreich im eswar wienich wirklich alle fleinzusammeln im wesdaren begründet war dass der erste den ich versucht habe einfach neben der kisteruta gefallen ist oder lusgelassen wurde wie auch imma und manche von den anderen so am verbaut waren dass ich zumindestlich wusstnwelche köpfknöpfe zu drücken waren um die zu lösen aus der position und weiterwo andershin zu bewegen
9,0,3,Blob,Firstperson,BlobFirstperson,4,es fetellt auf felem fasch immer auf dass es deutlich intuitiver iss nicht e sich nur  in der dritten person dan berwegen zu können seinen aufwomen
10,1,1,Avatar,Firstperson,AvatarFirstperson,1,m letzten pakur bin ich wieder blauen pfeilen gefolg diesmal gings s hat mich sehren minigolfbahn erinnertenen schmalen fatnverschlungenen von dem man nicht untergekommen ist öm die aufgabe wa wieder möglichst schnell dadurchzukommen deswegen habe ich mich in der regel an den rännern von diesem un iberlau belaufbarbarenflächerung gedrückt u auch schon gedreht bevor ich an dem punktwarn dem scheitelpunkt von der kurvewahltes drehen sehr sehr sehr viel zeit in anspruch nimmt jadann schwindelt man sich so durch die kurven durchwürdig fragen
10,1,1,Avatar,Hybrid,AvatarHybrid,4,ja beim letzten pakurbin ich zuerst einen geschlungenen weg ähnlich wie ender treppe nur halt dass es abgeflacht war barriere frei mässig e hochgegangen und dann wiederunter und wiederhoch irgendwie mehrmals auch wieder mit fahrstühlen ims die neue steuerung hat sich noch misseln ungewöhnt angefühlt da muss sich erstmal kurz noch mal kurz nachdenkennäss ih in die firstperson perspektive wechsele um den fahrstuhl zu bedienen m auf diesem wendeltreppenmässigen habe ich s irgendwann aufgegeben mich zu drehen weil das irgendwie extrem viel zeitkos tit durch auch das gefühl hatte das zesichen bisschen schwindelliga anfühlt aber auch sowar auf diesem diesemrolde wendeltreppenmässigen abschnitt ja son bisschen schwindelgefühl auf jeden fall dabei
10,1,3,Avatar,Hybrid,AvatarHybrid,0,ja in diesem azzweiten totorial wurde mir erklärt dass ich mit gegenständen in der firstpersenperspektive interegieren kann bewegung über die thurd person perspektive oder über eine  möglich es das wurde ausprobiert indem ich wieder einen würfel denn eine kiste transportieren sollte das ablegen des würfels in der dritten perspektive die ich eingenommen hatte um na hinzukommen hat nicht funktioniert singlet vom zweiten versucht dem moment in die erste person geswitscht e ja und beim zweiten versuch habe ich allerdings auch den würfel in der dritten person aufgenommen was eigentlich nicht gehen sollte
10,1,1,Avatar,Firstperson,AvatarFirstperson,4,beim letzten prakur waren weder feile auf dem boden aufgemalt deswegen bin ich einfach mehr ausgegangen davon dass es sich was schulen lich lohnt diesem pfeilen zu folgen dann habe ich mich vor allem degenvertikal fortbewegt über treppen oder über pfarrstühledief fahrspüle konnte ich selber mit dem mit dem hebel bedienen e das habe ich gemacht indem ich den hebel in die jeweilige richtung nach oben oder unten gedrückt und gehalten habe ich weis ich ab das halten notwendig war em ja und die treppen waren wendeltreppen m das fahrstuhlfahren war absolut kein problem an stetaruig da und kann sich ganz normei mit dem kopfumkurgen bei dem treppensteigen was im bis hen hakelliga da war dann auch kurzzeitig ges schwindel gefühl häufiger der häufiger da ja entwedert dadurch das sicherheitdie bewegung um die eigene achse irgendwie in bisschen hakel durch ist oder  dass ich wieder en bischen seitwärts gegangen bin ich weiss es nicht ganz genau
10,1,1,Avatar,Firstperson,AvatarFirstperson,0,sie zum test orka der cetorial run hat mir gezeigt mich mit der steuerung umgehe und klarkomme meine beine sahen sehr komisch aus weitere erfahrungen habe ich nicht gemacht dabei
10,3,0,Avatar,Hybrid,AvatarHybrid,1,die letzte aufgabe bestand wieder darin dieser minigolfbahn ähnlichen diesem steg zu folgen  ich ha as so gemacht wie beim letzten mal und mich eigentlich kaum gedreht was  dritt in der terdperson perspektive auch imwie besser ging ja grundsätzlich das mit den bewegen funktioniert sehr viel besser und das ist auf der anderenseite haber serviel unermersiver in der dritten person m das hin und herswicen zwischen den beiden perspektiven is irgendwie immer noch in bisschen unintuitiv aber geht irgendwie auch bishin besser über
10,3,1,Avatar,Hybrid,AvatarHybrid,3,skab wieder die hindernisse vom letzten mal dass sich teile der umgebung bewegt haben man sich dann draufstellen musste oder einen bestimmtes timing abwarten musste m desesbewegung in der dritten person hat damit hat es sehr viel besser funktioniert es war die ganze zeiten besserer überblegt dar genau woman gerade is was noch so um ein drumerum ist wo man als nästes hingehen kann und vor allem den ganz entscheiden dass man schneller dinge sehen konnte und nicht auf das relativ langsame drehen art musste ich weiss nicht vielleich hätte daan erförd person man mit den kopfbewegungen machen könn err mer und es gingen so eigentlich ganz gut
10,1,1,Avatar,Hybrid,AvatarHybrid,2,ja also das war wieder die mit abstand kulster aufgabe ich hab den würfel gefunden den ich beim letzten mal nicht gefunden habe konnte sehr gut und sehr viel mit der umgebung interagieren bücher herunterschmeissen und was nicht alles was sich auf jeden fall auch ausprobieren musste das habe ich mir nicht nehmen lassen en die steuerung hat sehr gut funktioniert in der dritten personperspektive habe ich das gefühl dises auf jeden fall irgendwie effizienter gewesen sich durch den raum zu bewegen und die first personperspektive wahrheit für feind huning wenn man men noch genau irgendwo kongen musste sehr sehr hilfreich ja
10,1,1,Avatar,Firstperson,AvatarFirstperson,3,im letzten abschnitt bin ich den feilen nachgelaufen immer wieder über elemente drüber die ich nicht selbst beeinflussen konnte sowie bodenplatten die sich bewegen woich dann draufstehen muss und war sie davon durch die gegend befördert werde und nicht dadurch dass ich mich selbst wort bewege  manche von den hindernissen habe ich nicht ganz verstanden und dann haben sie aber doch irgendwie geklappt  zum beispiel an manchen stellen musste man glaube ich einfach warten bis ein hindernes irgendwie weggefahren is oder sowas und man dann weitergehen konnte  ja zwischen durchwei ichen bis fü enschwindelig oder bin auss im gleichgewigt gekommen aber jetzt nichts dramatisches das war vor allen dingen beistellen die sich entweder leggy angefühlt haben keine annung ob das so säul oder nicht  oder wenn ich mich ganz normal seitwärts bewegt habe tatsächlich auch das is sonde typische videospielangewohnheit den bewegungskontrolder auch seitwärts zu benutzen und das fühlt sich hier in dem kontext serwert an
